renda,tempo_emprego,sexo_M,tipo_renda_Empresário,posse_de_imovel_True,educacao_Superior_completo,idade,qt_pessoas_residencia
7305.3,13.276712328767124,1,0,0,0,37,3.0
2053.9,4.92876712328767,0,0,0,0,50,1.0
3364.74,5.882191780821918,1,1,1,1,44,2.0
4561.78,21.97808219178082,1,0,1,0,47,2.0
3478.1,21.610958904109587,0,0,0,1,43,4.0
1146.76,1.7671232876712328,1,0,0,0,41,2.0
4496.45,15.726027397260276,0,0,1,0,46,2.0
3603.28,7.589041095890411,1,0,0,0,43,2.0
4781.04,3.602739726027397,0,0,1,1,48,3.0
3450.24,15.035616438356165,0,0,1,0,37,2.0
2138.89,4.531506849315068,1,0,1,1,42,3.0
3622.28,12.147945205479452,1,0,1,1,52,2.0
6671.08,3.024657534246576,0,0,1,0,58,2.0
2068.38,8.547945205479452,0,0,1,0,39,3.0
5298.52,5.035616438356166,0,0,0,0,39,6.0
511.58,1.7643835616438357,0,0,1,0,40,1.0
6725.44,14.095890410958903,0,1,1,1,34,2.0
3136.86,1.4328767123287671,0,1,1,1,60,2.0
3326.97,13.641095890410964,0,1,1,0,55,2.0
2671.63,0.4684931506849315,0,1,0,0,52,2.0
1171.7,4.597260273972604,0,0,1,0,31,3.0
6134.68,5.145205479452055,0,0,0,0,37,2.0
5683.33,11.284931506849317,0,1,1,0,49,3.0
1664.58,6.802739726027397,0,0,0,0,50,3.0
1139.83,10.96986301369863,0,0,1,1,33,2.0
6203.06,13.293150684931504,0,1,1,0,44,2.0
4909.73,7.638356164383563,0,1,1,0,45,2.0
10022.93,11.726027397260276,0,0,1,1,42,3.0
6198.41,13.608219178082194,1,0,0,0,52,2.0
779.67,3.3232876712328765,0,0,1,0,50,1.0
3867.8,5.216438356164384,0,0,0,0,53,2.0
3311.1,26.56986301369863,0,0,1,1,44,2.0
11358.67,8.471232876712326,0,1,1,1,45,3.0
5153.81,3.991780821917808,1,0,1,1,46,3.0
5683.73,10.936986301369863,0,0,1,1,54,2.0
1205.01,11.106849315068493,1,0,0,0,45,2.0
2347.02,6.454794520547946,1,0,0,1,26,2.0
1373.84,8.542465753424658,0,0,0,0,30,3.0
8046.97,0.7589041095890411,0,1,1,1,30,2.0
1799.7,0.5452054794520548,1,0,0,1,41,2.0
7411.46,10.96986301369863,1,0,0,0,42,2.0
2284.69,3.2931506849315078,1,0,0,0,24,1.0
1915.04,5.005479452054795,0,1,0,1,41,2.0
1510.56,1.2602739726027397,1,1,0,0,44,1.0
1494.08,1.663013698630137,1,0,1,0,42,1.0
5023.27,3.4547945205479453,1,1,0,0,25,1.0
1142.1,2.6191780821917807,0,0,1,0,46,3.0
1151.71,6.934246575342466,0,0,0,1,55,2.0
1288.95,4.101369863013699,0,0,1,1,45,2.0
4859.43,1.9726027397260275,0,1,1,0,29,4.0
2508.0,24.093150684931512,0,0,0,0,50,2.0
6177.0,0.6356164383561644,1,0,1,0,38,3.0
3834.81,22.145205479452056,0,0,0,0,40,2.0
3470.49,20.194520547945206,0,0,0,0,44,2.0
1526.3,8.046575342465754,0,0,1,0,30,4.0
8699.19,3.778082191780822,1,1,1,0,40,2.0
5086.03,0.9835616438356164,1,0,1,0,35,3.0
13650.1,13.852054794520548,1,0,0,1,31,4.0
11731.34,4.923287671232877,1,0,1,0,43,2.0
8340.12,5.991780821917808,1,1,1,1,33,4.0
657.91,8.038356164383561,0,1,0,0,46,2.0
2208.33,5.506849315068493,0,1,1,0,51,2.0
375.88,3.5835616438356164,0,0,0,0,39,3.0
3251.13,1.8109589041095893,0,1,1,0,56,2.0
8182.05,5.5178082191780815,1,0,0,0,42,3.0
6914.49,0.284931506849315,1,1,1,0,40,3.0
3518.19,4.882191780821918,0,0,1,1,28,2.0
890.14,9.432876712328769,0,0,0,0,33,3.0
13552.67,13.608219178082194,1,0,0,0,52,2.0
5983.26,1.178082191780822,0,1,1,0,45,2.0
2998.25,5.843835616438357,0,0,1,0,38,5.0
3511.16,3.7863013698630135,0,1,1,0,33,4.0
9938.31,7.410958904109589,1,0,1,0,59,2.0
2064.84,8.994520547945205,1,1,0,0,33,2.0
4747.41,3.1589041095890407,1,0,1,0,37,2.0
1046.79,1.8,0,1,0,1,29,2.0
3737.29,5.013698630136987,1,0,1,1,32,2.0
2518.22,17.68767123287671,0,0,1,0,41,2.0
11307.09,4.931506849315068,1,0,1,1,38,3.0
3771.21,2.4657534246575343,0,1,1,1,28,2.0
5211.47,4.873972602739726,1,0,1,0,27,3.0
4876.41,2.8767123287671232,0,1,1,0,57,1.0
2115.49,6.2027397260273975,0,1,1,1,28,2.0
2250.26,2.246575342465753,0,0,1,1,31,2.0
1235.14,12.915068493150685,0,0,1,0,30,1.0
3753.51,5.435616438356163,0,0,0,0,33,4.0
2974.18,11.835616438356164,0,0,1,0,57,1.0
6772.53,0.2712328767123288,1,0,0,0,52,2.0
2781.74,2.7150684931506848,0,0,0,1,45,2.0
9193.91,23.27945205479452,0,0,1,0,44,2.0
6522.3,12.857534246575346,0,0,1,0,40,4.0
1702.67,6.698630136986301,0,1,0,0,26,4.0
6786.78,18.523287671232875,1,1,0,0,45,3.0
1904.33,15.068493150684931,0,1,1,0,42,2.0
1079.25,0.6054794520547945,0,0,1,1,62,2.0
8502.93,7.958904109589041,0,0,1,1,54,1.0
588.7,1.1726027397260277,0,1,1,1,37,4.0
2794.3,3.1643835616438367,0,0,0,0,57,2.0
5022.05,2.2986301369863016,1,0,1,0,36,4.0
2915.33,5.693150684931508,0,0,1,0,29,2.0
7627.5,5.4602739726027405,1,1,1,0,36,1.0
321.7,9.208219178082192,0,0,0,1,30,2.0
6526.81,6.471232876712329,1,0,1,0,44,2.0
7799.99,5.5178082191780815,0,0,0,1,44,3.0
3207.82,11.92054794520548,1,0,1,0,39,2.0
1369.68,14.372602739726029,0,0,0,0,52,1.0
617.67,3.808219178082192,0,1,1,0,25,1.0
6711.55,5.991780821917808,1,1,1,1,33,4.0
2283.19,1.8438356164383565,0,0,1,1,33,2.0
2274.93,12.772602739726029,0,0,0,0,54,2.0
4946.31,10.73150684931507,0,0,1,0,48,2.0
12934.24,8.961643835616439,1,0,0,1,33,2.0
1867.42,1.202739726027397,0,0,0,0,37,2.0
5594.09,1.9534246575342469,1,0,0,1,49,2.0
9356.29,5.298630136986302,1,0,0,0,25,3.0
1820.84,20.895890410958906,0,0,1,1,47,2.0
4608.42,7.958904109589041,1,0,1,0,31,4.0
7772.71,0.3506849315068493,1,1,0,0,46,1.0
1526.3,8.046575342465754,0,0,1,0,30,4.0
6530.53,23.23013698630137,0,0,1,1,48,2.0
2725.26,15.035616438356165,0,0,1,1,37,2.0
1129.34,4.520547945205481,0,0,0,1,40,2.0
3707.71,4.72876712328767,0,0,1,1,31,4.0
10752.41,9.219178082191783,0,1,1,0,28,1.0
3840.34,6.101369863013699,0,0,1,0,46,1.0
5677.18,3.084931506849315,1,0,1,0,27,3.0
1948.02,3.345205479452055,1,1,1,1,27,1.0
1665.65,0.3013698630136986,1,1,0,1,50,3.0
9991.3,7.520547945205481,1,1,0,0,56,2.0
2063.8,7.884931506849315,0,0,0,1,26,3.0
861.92,0.8794520547945206,0,1,1,1,29,3.0
2018.88,0.547945205479452,1,0,1,1,28,4.0
3889.34,8.052054794520547,0,0,1,1,44,2.0
4748.97,20.27397260273973,0,0,0,1,38,2.0
2935.64,0.3013698630136986,0,0,1,1,56,2.0
1476.66,0.6410958904109589,0,0,1,1,47,2.0
9202.55,13.852054794520548,1,0,0,1,31,4.0
1731.06,14.03835616438356,0,0,1,0,53,2.0
5144.46,10.043835616438356,0,0,0,0,50,2.0
5742.28,6.216438356164384,0,1,1,0,38,2.0
5169.99,15.219178082191783,0,0,1,0,48,2.0
529.27,3.4575342465753423,0,0,0,1,37,2.0
3587.16,8.523287671232877,1,0,1,0,44,2.0
2365.47,20.895890410958906,0,0,1,1,47,2.0
13932.2,8.263013698630138,1,0,1,0,42,2.0
2880.58,5.657534246575342,0,1,0,1,30,3.0
2980.24,1.523287671232877,1,1,0,0,28,1.0
2655.74,6.780821917808219,0,0,1,1,31,3.0
4003.9,15.068493150684931,0,1,1,0,42,2.0
480.44,11.268493150684929,0,0,1,1,48,2.0
1413.7,1.5205479452054795,0,1,1,0,49,1.0
2201.76,5.994520547945205,0,0,1,0,45,2.0
794.26,2.893150684931507,0,1,1,0,25,2.0
7945.86,6.852054794520547,1,0,1,0,41,3.0
1096.18,3.1780821917808217,0,0,0,0,50,2.0
1764.27,1.008219178082192,0,0,0,0,34,2.0
6868.54,6.06027397260274,1,0,0,0,40,4.0
1492.85,6.413698630136985,0,0,0,1,36,2.0
7108.61,27.04109589041096,0,0,0,0,53,2.0
4662.99,0.4301369863013699,0,0,1,0,51,2.0
10109.27,4.282191780821917,1,0,1,0,43,4.0
3691.02,13.243835616438355,0,0,1,1,42,2.0
4018.92,18.81095890410959,0,0,0,0,41,3.0
11272.67,14.97808219178082,0,0,0,0,61,2.0
974.61,7.326027397260273,0,0,1,1,38,1.0
2218.42,5.764383561643837,0,0,1,0,50,1.0
5182.75,1.5945205479452054,1,0,1,1,41,5.0
3962.47,1.2712328767123289,0,0,1,0,35,2.0
2667.64,3.8027397260273967,0,0,0,0,32,1.0
1258.87,4.594520547945206,0,0,1,0,41,1.0
3458.56,7.104109589041097,0,0,0,0,28,1.0
4036.61,12.131506849315068,0,0,1,1,54,2.0
1953.66,0.4684931506849315,0,0,1,0,50,1.0
2035.71,8.227397260273973,1,1,1,1,36,4.0
1836.7,0.5397260273972603,0,1,0,0,35,3.0
2809.64,3.287671232876712,1,1,1,1,42,2.0
2454.65,2.010958904109589,1,0,1,0,35,2.0
1407.91,12.364383561643836,0,0,1,1,32,4.0
2191.42,15.136986301369864,0,0,1,1,56,1.0
3302.5,9.334246575342464,1,0,0,0,31,3.0
6459.2,5.035616438356166,1,0,0,1,30,4.0
3811.36,20.88767123287672,0,0,0,0,56,2.0
814.02,5.597260273972603,0,0,0,1,35,2.0
969.03,5.06027397260274,0,1,0,1,56,2.0
7340.14,8.884931506849314,1,0,1,0,39,3.0
2267.6,3.441095890410959,0,0,1,0,48,2.0
2124.75,8.298630136986299,0,1,0,0,31,2.0
4968.29,3.3589041095890413,1,0,0,1,39,2.0
12221.21,7.542465753424658,0,0,1,0,35,3.0
3203.4,2.632876712328767,0,0,1,1,43,2.0
4308.26,6.958904109589041,1,0,0,0,43,4.0
9721.34,9.6,1,0,0,0,32,1.0
8116.39,7.526027397260274,0,0,1,0,34,4.0
3737.29,5.013698630136987,1,0,1,1,32,2.0
3653.47,0.6136986301369863,1,1,1,0,40,2.0
3819.57,3.764383561643836,0,1,1,1,28,1.0
6191.76,13.865753424657536,0,1,1,1,42,2.0
2849.65,6.682191780821919,0,0,1,0,48,3.0
2878.05,5.926027397260274,0,0,0,1,36,2.0
2970.55,4.016438356164383,0,1,0,0,41,2.0
6010.86,5.463013698630136,1,1,1,0,43,3.0
3528.83,2.347945205479452,1,0,1,0,47,2.0
2293.6,0.5561643835616439,1,0,0,1,29,3.0
3733.07,5.6219178082191785,0,0,0,0,43,2.0
1234.63,0.3452054794520548,0,0,0,0,54,1.0
5287.82,6.1589041095890416,1,0,1,1,26,2.0
4804.28,4.676712328767123,0,1,1,1,27,2.0
10886.78,9.101369863013696,1,1,1,1,34,3.0
2668.04,9.389041095890413,0,0,1,0,37,3.0
7266.5,3.0520547945205485,0,0,1,0,27,1.0
2517.72,3.8054794520547945,0,0,1,0,38,4.0
8559.6,4.764383561643836,0,0,1,0,29,3.0
1315.26,6.958904109589041,0,1,0,0,40,2.0
4116.87,3.797260273972603,1,0,1,0,30,2.0
2384.65,8.353424657534246,1,0,1,0,44,2.0
923.61,0.5150684931506849,0,0,0,0,39,3.0
2389.76,5.958904109589041,0,0,1,0,50,2.0
1616.25,6.323287671232878,0,0,1,0,32,1.0
992.05,2.2136986301369856,0,0,1,0,58,2.0
583.86,2.0383561643835617,0,0,1,0,60,2.0
1809.13,9.512328767123286,0,0,1,1,28,2.0
595.12,0.8465753424657534,0,0,0,0,42,2.0
5952.23,6.3643835616438365,1,0,1,0,28,2.0
1718.9,5.756164383561643,0,1,1,0,50,2.0
4719.43,2.2164383561643834,1,0,1,0,36,2.0
2026.11,1.476712328767123,1,0,1,1,27,2.0
1374.34,6.383561643835616,0,0,1,0,31,3.0
871.22,0.6821917808219178,0,1,0,0,28,2.0
3200.97,1.2986301369863014,1,0,1,0,41,1.0
4192.3,18.797260273972608,0,0,1,0,43,2.0
1230.93,2.2,0,0,1,1,35,2.0
1401.76,2.347945205479452,0,1,1,0,35,3.0
1001.98,3.0493150684931507,0,0,1,0,50,2.0
2778.23,11.03835616438356,0,0,1,0,29,2.0
7984.56,3.4712328767123286,1,0,0,1,31,3.0
8401.42,20.27671232876712,0,1,0,0,40,3.0
3416.34,0.5342465753424658,1,0,1,0,61,2.0
4064.91,3.8383561643835615,0,0,1,0,47,3.0
963.1,11.32876712328767,0,0,0,1,40,3.0
5614.07,8.189041095890412,1,1,0,1,40,4.0
2393.59,2.712328767123288,1,1,1,0,29,2.0
11034.09,3.8328767123287673,0,1,1,0,37,4.0
1735.59,1.8438356164383565,0,0,1,0,46,1.0
6634.78,6.197260273972603,1,0,1,1,32,2.0
8783.19,11.92054794520548,1,0,1,0,39,2.0
5648.28,12.438356164383562,0,1,1,0,63,2.0
8696.36,15.068493150684931,0,1,1,0,42,2.0
6095.12,9.726027397260276,0,0,1,0,39,3.0
11540.05,15.224657534246573,1,0,1,0,39,3.0
4909.22,0.4328767123287671,1,0,0,0,42,2.0
4596.16,7.249315068493152,0,0,0,1,36,2.0
3913.1,15.561643835616438,1,0,1,0,46,2.0
2617.65,1.180821917808219,0,1,1,1,39,2.0
8414.08,20.27671232876712,0,0,1,1,43,5.0
3925.6,1.96986301369863,0,1,0,0,41,3.0
6519.18,5.35068493150685,0,1,1,1,35,3.0
2363.54,7.586301369863015,0,0,1,0,34,2.0
935.6,1.2356164383561643,1,0,1,1,34,3.0
2138.89,4.531506849315068,1,0,1,1,42,3.0
5332.19,4.3506849315068505,0,0,1,0,34,6.0
6223.53,8.490410958904107,1,1,1,0,47,2.0
1823.61,6.747945205479453,0,0,1,0,40,2.0
1638.16,4.4301369863013695,0,0,1,0,35,2.0
3451.34,6.7972602739726025,0,1,1,0,42,3.0
1307.04,0.3342465753424657,0,0,1,1,29,4.0
1564.66,1.9726027397260275,0,1,1,0,29,4.0
1048.96,0.7589041095890411,0,1,1,1,30,2.0
5081.58,6.931506849315069,1,0,1,0,39,3.0
10893.77,5.991780821917808,1,1,1,1,33,4.0
3145.55,5.205479452054795,0,0,0,0,37,2.0
13889.26,9.101369863013696,1,1,1,1,34,3.0
2581.01,8.605479452054794,0,0,1,0,49,2.0
2629.43,4.602739726027396,1,0,1,0,46,2.0
1046.66,1.9397260273972603,1,0,1,0,56,2.0
2201.55,10.389041095890413,0,0,1,0,38,2.0
2120.72,9.473972602739726,0,1,0,1,46,2.0
1179.99,1.180821917808219,0,1,1,1,39,2.0
3027.8,10.6,0,0,0,0,59,2.0
686.3,5.994520547945205,0,0,1,0,43,2.0
3078.38,8.517808219178082,0,1,0,0,44,1.0
3339.94,1.9506849315068493,0,0,0,0,45,2.0
767.49,2.8027397260273967,1,1,1,1,27,2.0
4499.28,1.5835616438356164,0,0,1,1,60,2.0
3269.48,5.684931506849315,0,0,1,0,38,1.0
3663.89,8.695890410958905,1,0,0,1,30,1.0
1087.89,1.8109589041095893,0,1,1,0,56,2.0
11940.86,27.8,0,0,1,0,53,2.0
2718.29,2.8794520547945206,1,0,0,1,35,2.0
3543.09,7.884931506849315,0,1,1,0,53,2.0
5210.69,3.0356164383561643,1,0,1,0,27,3.0
2723.49,9.128767123287671,0,0,1,0,43,2.0
1748.99,0.6,1,1,0,0,26,1.0
11707.18,13.2986301369863,0,1,1,1,51,2.0
679.88,5.92876712328767,0,0,0,0,32,1.0
4957.58,0.6438356164383562,0,1,1,0,36,1.0
4662.75,5.717808219178082,1,0,0,1,30,2.0
6971.89,8.967123287671232,1,0,1,0,30,1.0
459.13,1.9616438356164383,0,0,0,0,30,3.0
1749.23,10.764383561643836,0,0,1,0,32,4.0
6852.92,7.882191780821918,1,0,1,1,34,3.0
5306.46,3.5424657534246577,1,0,0,0,37,3.0
4233.0,5.183561643835616,0,0,0,1,31,3.0
3649.49,4.6575342465753415,0,0,1,1,48,2.0
10247.32,12.884931506849314,1,0,1,1,38,4.0
3774.4,1.1835616438356165,0,1,0,1,43,1.0
4290.3,12.649315068493149,0,0,1,1,40,4.0
5902.85,34.49589041095891,0,0,1,0,54,2.0
4907.77,5.684931506849315,1,1,1,0,27,2.0
5750.86,0.2493150684931507,1,1,1,1,32,3.0
1312.18,4.76986301369863,0,0,1,0,30,4.0
5153.69,3.246575342465753,1,0,1,0,37,2.0
1924.71,6.953424657534248,1,0,1,0,41,3.0
10079.2,4.786301369863014,1,1,0,0,52,2.0
6051.94,2.9616438356164383,1,0,0,0,47,2.0
3449.32,1.663013698630137,1,0,1,0,42,1.0
3537.57,5.454794520547946,0,0,0,1,53,1.0
3578.59,8.298630136986299,0,1,0,0,31,2.0
8807.87,4.627397260273972,1,1,1,1,33,1.0
6694.37,21.778082191780825,0,1,0,1,42,2.0
1307.04,0.3342465753424657,0,0,1,1,29,4.0
6391.96,4.287671232876712,1,1,0,0,38,2.0
2349.93,1.4109589041095891,0,0,0,0,31,2.0
6128.45,3.468493150684932,1,0,1,0,42,2.0
1304.47,0.547945205479452,0,0,0,0,33,2.0
4625.73,12.295890410958906,0,0,0,0,43,2.0
7814.93,15.035616438356165,0,0,1,0,37,2.0
2565.26,3.6301369863013697,0,0,1,0,37,3.0
2793.92,4.216438356164384,0,0,1,1,60,1.0
1772.72,9.46027397260274,0,0,0,0,28,2.0
4056.32,18.06575342465753,0,0,1,0,49,2.0
3209.01,4.597260273972604,0,0,0,0,37,3.0
503.62,4.802739726027396,0,0,1,0,40,3.0
1374.34,6.383561643835616,0,0,1,0,31,3.0
815.24,4.301369863013698,0,0,0,0,30,2.0
7759.71,13.221917808219178,1,0,1,1,32,2.0
2559.18,13.550684931506847,0,0,1,0,50,1.0
4564.46,16.372602739726027,0,0,1,1,39,3.0
2653.77,4.3424657534246585,0,0,1,1,41,2.0
728.96,3.175342465753425,0,1,0,1,39,2.0
8939.64,5.895890410958903,1,1,1,1,29,1.0
8647.45,5.717808219178082,1,0,0,0,40,2.0
7852.44,30.306849315068487,0,0,0,0,48,2.0
7578.23,5.613698630136986,1,1,1,1,25,1.0
1040.24,1.5726027397260274,0,0,1,0,29,1.0
5235.69,5.967123287671233,0,1,0,0,28,2.0
2725.57,0.673972602739726,0,1,1,1,47,2.0
1929.1,4.438356164383562,0,0,1,0,30,2.0
2830.14,0.8794520547945206,1,0,0,1,41,3.0
2999.59,12.183561643835615,0,0,0,1,36,2.0
1683.8,7.4520547945205475,0,0,0,0,36,4.0
2315.39,10.926027397260272,0,0,1,1,54,2.0
2072.49,3.1643835616438367,0,0,0,0,57,2.0
8227.84,10.849315068493151,0,0,0,0,30,4.0
12336.29,28.394520547945213,0,0,1,1,49,2.0
3456.57,4.383561643835616,1,1,1,0,59,2.0
9001.2,9.523287671232875,1,1,1,0,49,2.0
1376.78,0.2931506849315069,0,0,1,0,40,4.0
2008.17,1.4575342465753425,0,0,1,1,39,4.0
2425.29,5.046575342465753,0,0,1,0,51,2.0
11401.9,9.597260273972603,1,0,1,0,53,2.0
3092.17,11.471232876712326,0,1,1,0,56,2.0
3728.67,13.895890410958906,0,0,1,1,48,2.0
4231.16,6.3863013698630136,0,1,1,1,31,4.0
946.18,7.249315068493152,0,0,0,1,36,2.0
3535.86,1.1643835616438356,0,0,1,1,49,2.0
6656.44,6.83013698630137,0,0,1,1,48,2.0
3889.34,8.052054794520547,0,0,1,1,44,2.0
4547.94,0.8082191780821918,1,1,0,0,32,2.0
2756.54,24.621917808219177,0,0,0,0,43,1.0
9192.71,30.567123287671237,0,0,1,1,49,2.0
2045.83,6.383561643835616,0,0,1,1,34,3.0
5368.08,1.9753424657534249,0,0,1,1,33,3.0
1751.88,13.780821917808217,0,0,1,0,56,1.0
959.69,7.832876712328768,0,0,1,1,45,2.0
5278.92,5.490410958904111,0,1,0,1,40,2.0
11303.3,5.052054794520548,0,0,1,0,33,2.0
6372.09,9.134246575342466,1,0,0,1,33,1.0
1630.23,7.432876712328768,0,1,0,1,30,2.0
2975.93,8.438356164383563,0,1,0,0,47,2.0
2166.29,8.183561643835617,1,0,1,0,28,4.0
8370.15,15.232876712328768,0,0,1,0,38,3.0
592.25,7.372602739726028,0,0,1,1,30,2.0
4162.68,0.96986301369863,1,0,0,1,26,1.0
5103.55,4.786301369863014,1,1,0,1,52,2.0
8089.09,4.298630136986302,0,1,1,0,46,2.0
4202.12,3.723287671232877,1,0,0,0,47,2.0
1205.01,11.106849315068493,1,0,0,0,45,2.0
1890.21,1.5972602739726027,0,0,0,1,28,3.0
5191.68,9.6,1,0,0,0,30,2.0
429.8,1.5506849315068494,1,1,1,0,24,2.0
798.94,1.7753424657534247,0,0,1,0,32,2.0
4478.54,3.5753424657534247,0,0,1,0,59,2.0
4952.93,2.736986301369863,0,0,1,0,59,1.0
5412.11,0.7534246575342466,1,1,1,0,38,3.0
2691.46,24.301369863013697,0,0,1,0,49,1.0
2916.35,1.4684931506849317,1,0,1,1,51,2.0
806.86,2.0465753424657533,0,1,1,0,34,2.0
1873.82,14.257534246575348,0,0,1,0,36,2.0
3745.39,2.416438356164384,1,0,1,0,44,2.0
1539.96,2.010958904109589,0,1,1,0,28,2.0
6136.99,10.375342465753423,1,0,0,0,43,4.0
3349.37,4.410958904109589,1,0,1,0,29,2.0
1900.33,3.3369863013698637,0,0,1,0,52,2.0
1253.33,10.93972602739726,0,0,1,0,43,2.0
10721.23,7.016438356164382,0,0,0,1,39,2.0
9215.75,23.31232876712329,0,0,1,0,51,2.0
2501.83,11.413698630136984,0,0,1,0,51,2.0
2385.62,5.5479452054794525,1,0,1,0,51,2.0
6917.19,1.5342465753424657,0,0,1,1,47,1.0
1077.86,2.350684931506849,1,0,1,0,35,3.0
2728.91,7.854794520547945,0,0,1,0,51,2.0
2650.34,10.936986301369863,0,0,1,0,54,2.0
5965.6,3.4712328767123286,1,0,1,0,41,3.0
7598.3,25.54794520547945,0,0,0,0,51,2.0
5449.72,4.287671232876712,1,1,0,0,38,2.0
5713.31,6.347945205479452,1,0,1,0,39,4.0
3925.1,0.2958904109589041,1,0,0,0,55,1.0
3771.21,2.4657534246575343,0,1,1,1,28,2.0
2989.82,0.7671232876712328,0,0,1,0,46,2.0
4806.35,2.7753424657534245,0,0,1,0,58,2.0
2523.59,3.6821917808219182,0,1,0,0,38,1.0
590.07,0.8821917808219178,0,0,1,0,46,3.0
1630.88,6.043835616438357,0,0,0,1,31,2.0
911.08,6.468493150684933,0,0,0,0,33,4.0
4064.91,3.8383561643835615,0,0,1,0,47,3.0
5235.69,5.967123287671233,0,1,0,0,28,2.0
752.06,1.5342465753424657,1,0,0,0,27,1.0
3744.64,4.553424657534245,1,0,0,1,32,4.0
4360.83,0.8,1,1,0,1,39,3.0
6881.04,1.0876712328767124,1,0,1,0,49,3.0
1055.21,3.512328767123288,1,1,1,0,28,1.0
8260.73,10.726027397260276,0,0,1,0,54,2.0
3582.17,3.558904109589041,1,0,1,0,32,2.0
854.41,4.964383561643834,0,0,1,0,44,2.0
6460.44,8.021917808219179,1,0,0,0,51,3.0
1470.56,3.2684931506849315,1,0,0,1,25,1.0
1571.86,5.964383561643835,0,1,0,1,40,2.0
780.63,3.175342465753425,0,0,1,1,30,2.0
6843.94,25.07397260273973,0,1,0,0,49,2.0
5293.25,7.0109589041095886,0,0,1,0,54,2.0
3363.65,2.8027397260273967,1,1,1,0,53,2.0
5060.74,5.764383561643837,0,0,1,1,53,1.0
11206.79,7.326027397260273,0,1,1,1,38,2.0
8071.7,7.715068493150685,1,0,1,1,52,2.0
1651.15,0.6356164383561644,1,0,1,0,38,3.0
1142.45,1.9753424657534249,0,1,1,0,31,5.0
941.38,7.120547945205479,0,0,1,1,39,2.0
1240.56,7.435616438356163,0,1,1,0,33,2.0
2500.51,7.589041095890411,1,0,0,1,43,2.0
3452.83,0.8356164383561644,0,0,1,0,42,2.0
4759.14,2.7150684931506848,0,0,1,0,41,2.0
5191.68,9.6,1,0,0,0,30,2.0
5171.52,28.449315068493146,0,0,1,0,46,2.0
8149.9,14.084931506849315,1,0,1,1,57,2.0
1107.25,2.263013698630137,1,0,1,1,27,1.0
2037.0,0.7150684931506849,0,0,1,1,38,3.0
2279.87,2.0876712328767124,1,1,0,1,36,4.0
4465.88,5.219178082191782,0,0,1,0,39,4.0
3260.29,4.884931506849315,0,0,1,0,48,1.0
4516.8,15.035616438356165,0,0,1,0,37,2.0
8547.3,13.2986301369863,0,0,1,0,44,2.0
728.96,3.175342465753425,0,1,0,0,39,2.0
2557.53,15.523287671232874,0,1,0,0,48,1.0
2363.9,29.78082191780822,0,0,0,0,60,2.0
2889.7,4.723287671232876,0,1,1,1,30,2.0
10615.12,9.454794520547946,1,0,1,1,45,3.0
13550.02,32.62191780821918,0,1,1,0,55,1.0
5190.97,1.547945205479452,0,0,0,1,28,2.0
1442.57,7.219178082191781,0,0,1,0,28,2.0
3483.45,0.410958904109589,0,0,0,1,33,4.0
1002.98,16.865753424657534,0,0,1,0,36,4.0
2748.7,1.178082191780822,1,0,1,0,26,1.0
5123.19,8.191780821917808,1,0,1,0,47,2.0
4755.33,2.5698630136986296,1,0,1,0,47,2.0
4621.44,1.1287671232876713,1,0,1,1,29,2.0
5579.0,8.860273972602737,0,1,1,0,42,1.0
2579.66,4.7835616438356166,0,0,0,0,56,1.0
1370.61,2.8767123287671232,0,0,1,1,46,2.0
2599.08,2.0356164383561643,1,0,0,1,28,4.0
4519.32,16.301369863013694,0,0,1,1,38,4.0
5487.46,2.6794520547945204,1,1,1,0,34,1.0
2125.24,3.9342465753424656,1,0,1,0,29,3.0
5816.44,10.136986301369864,0,0,1,0,55,2.0
1733.98,7.142465753424657,0,0,0,1,28,3.0
1330.15,2.915068493150685,0,0,0,0,56,2.0
3303.72,5.112328767123287,0,1,1,0,40,2.0
4546.49,6.767123287671232,0,0,1,0,32,2.0
1287.98,8.186301369863013,0,1,0,1,38,1.0
1896.76,6.342465753424658,0,1,1,0,27,4.0
2768.1,7.520547945205481,1,0,0,0,31,2.0
1039.14,1.8575342465753424,0,0,0,0,32,1.0
1484.97,5.769863013698631,0,0,0,0,49,2.0
4615.9,20.128767123287677,0,0,1,1,51,2.0
2699.19,20.8027397260274,0,0,1,0,54,2.0
7924.72,3.632876712328767,1,1,1,1,37,2.0
1596.45,3.0465753424657533,0,0,1,0,33,4.0
1433.86,7.142465753424657,0,0,1,1,54,1.0
896.91,0.5123287671232877,0,0,1,0,32,3.0
2109.85,0.7479452054794521,1,1,0,0,44,2.0
1665.79,0.3013698630136986,0,0,0,0,50,2.0
10014.83,4.5178082191780815,0,0,1,0,53,2.0
2484.49,5.112328767123287,0,0,0,0,44,1.0
3949.03,1.4684931506849317,0,0,1,0,33,2.0
3688.13,10.45753424657534,0,0,0,0,37,3.0
3579.11,1.6328767123287669,1,1,1,0,41,2.0
6441.88,10.438356164383563,0,0,1,1,48,1.0
3587.16,8.523287671232877,1,0,1,0,44,2.0
3476.44,6.347945205479452,0,0,0,1,32,3.0
871.79,11.854794520547946,0,1,0,0,40,2.0
2363.54,7.586301369863015,0,0,1,0,34,2.0
2037.85,5.882191780821918,0,0,1,0,65,2.0
5934.16,24.8,0,0,1,0,43,2.0
1150.79,2.7150684931506848,0,0,0,0,45,2.0
